,name,fulName,id,total_count,error_total,iac_count,error_iac,iacPercent,error_percent,isCriteria2Met
1485,operations-debs-txstatsd,wikimedia/operations-debs-txstatsd,28185055,82,0,0,0,0.0,0,0
1486,mediawiki-extensions-PaginateText,wikimedia/mediawiki-extensions-PaginateText,28178646,43,0,0,0,0.0,0,0
1487,mediawiki-extensions-DonationInterface-vendor,wikimedia/mediawiki-extensions-DonationInterface-vendor,28148920,2912,0,0,0,0.0,0,0
1488,html-metadata,wikimedia/html-metadata,28137225,21,0,0,0,0.0,0,0
1489,dumpgrepper,wikimedia/dumpgrepper,28120837,7,0,0,0,0.0,0,0
1490,mediawiki-extensions-Sentry,wikimedia/mediawiki-extensions-Sentry,28052192,53,0,0,0,0.0,0,0
1491,operations-debs-contenttranslation-apertium-nob,wikimedia/operations-debs-contenttranslation-apertium-nob,27871431,20,0,0,0,0.0,0,0
1492,operations-debs-contenttranslation-apertium-nno,wikimedia/operations-debs-contenttranslation-apertium-nno,27871421,29,0,0,0,0.0,0,0
1493,operations-software-swift-utils,wikimedia/operations-software-swift-utils,27866183,11,0,0,0,0.0,0,0
1494,operations-software-rescue-pxe,wikimedia/operations-software-rescue-pxe,27823680,19,0,0,0,0.0,0,0
1495,rescue-pxe,wikimedia/rescue-pxe,27823440,0,0,0,0,0.0,1,0
1496,operations-software-labsdb-auditor,wikimedia/operations-software-labsdb-auditor,27815725,17,0,0,0,0.0,0,0
1497,analytics-statsv,wikimedia/analytics-statsv,27791271,4,0,0,0,0.0,0,0
1498,operations-debs-contenttranslation-apertium-nno-nob,wikimedia/operations-debs-contenttranslation-apertium-nno-nob,27788704,57,0,0,0,0.0,0,0
1499,operations-debs-contenttranslation-hfst,wikimedia/operations-debs-contenttranslation-hfst,27758698,2001,0,0,0,0.0,0,0
1500,operations-debs-contenttranslation-apertium-hin,wikimedia/operations-debs-contenttranslation-apertium-hin,27758689,25,0,0,0,0.0,0,0
1501,operations-debs-contenttranslation-apertium-urd,wikimedia/operations-debs-contenttranslation-apertium-urd,27758685,25,0,0,0,0.0,0,0
1502,node-txstatsd,wikimedia/node-txstatsd,27502731,6,0,0,0,0.0,0,0
1503,operations-debs-contenttranslation-apertium-urd-hin,wikimedia/operations-debs-contenttranslation-apertium-urd-hin,27433973,17,0,0,0,0.0,0,0
1504,cassandra-codec,wikimedia/cassandra-codec,27291887,11,0,0,0,0.0,0,0
1505,pywikibot-bots-mjbmrbot,wikimedia/pywikibot-bots-mjbmrbot,27225385,1,0,0,0,0.0,0,0
1506,operations-debs-contenttranslation-apertium-hi-ur,wikimedia/operations-debs-contenttranslation-apertium-hi-ur,27219778,0,0,0,0,0.0,1,0
1507,operations-debs-contenttranslation-apertium-id-ms,wikimedia/operations-debs-contenttranslation-apertium-id-ms,27219771,51,0,0,0,0.0,0,0
1508,operations-debs-contenttranslation-apertium-eo-en,wikimedia/operations-debs-contenttranslation-apertium-eo-en,27219765,92,0,0,0,0.0,0,0
1509,mediawiki-extensions-Cargo,wikimedia/mediawiki-extensions-Cargo,27178452,431,0,0,0,0.0,0,0
1510,operations-debs-perf-tools,wikimedia/operations-debs-perf-tools,27059833,80,0,0,0,0.0,0,0
1511,analytics-mediawiki-storage,wikimedia/analytics-mediawiki-storage,26978869,14,0,0,0,0.0,0,0
1512,mediawiki-php-tidy,wikimedia/mediawiki-php-tidy,26943042,68,0,0,0,0.0,0,0
1513,mediawiki-extensions-ApiFeatureUsage,wikimedia/mediawiki-extensions-ApiFeatureUsage,26907264,174,0,0,0,0.0,0,0
1514,mediawiki-extensions-PagesList,wikimedia/mediawiki-extensions-PagesList,26907245,91,0,0,0,0.0,0,0
1515,operations-debs-avconv10,wikimedia/operations-debs-avconv10,26907013,3375,0,0,0,0.0,0,0
1516,operations-debs-opus,wikimedia/operations-debs-opus,26906834,4,0,0,0,0.0,0,0
1517,mediawiki-extensions-ViewportMetrics,wikimedia/mediawiki-extensions-ViewportMetrics,26906715,1,0,0,0,0.0,0,0
1518,operations-software-ircyall,wikimedia/operations-software-ircyall,26902613,9,0,0,0,0.0,0,0
1519,mediawiki-skins-Empty,wikimedia/mediawiki-skins-Empty,26611700,2,0,0,0,0.0,0,0
1520,mediawiki-extensions-MsWikiEditor,wikimedia/mediawiki-extensions-MsWikiEditor,26611503,55,0,0,0,0.0,0,0
1521,mediawiki-extensions-MsInsert,wikimedia/mediawiki-extensions-MsInsert,26611298,59,0,0,0,0.0,0,0
1522,cdb,wikimedia/cdb,26451309,32,0,0,0,0.0,0,0
1523,labs-tools-wikibugs2,wikimedia/labs-tools-wikibugs2,26440167,63,0,0,0,0.0,0,0
1524,mediawiki-extensions-LDAPAuthorization,wikimedia/mediawiki-extensions-LDAPAuthorization,26440042,64,0,0,0,0.0,0,0
1525,operations-debs-carbon-c-relay,wikimedia/operations-debs-carbon-c-relay,26435779,66,0,0,0,0.0,0,0
1526,analytics-aggregator-data,wikimedia/analytics-aggregator-data,26407277,4263,0,0,0,0.0,0,0
1527,analytics-aggregator,wikimedia/analytics-aggregator,26407262,357,0,0,0,0.0,0,0
1528,mediawiki-extensions-GoogleAnalyticsTopPages,wikimedia/mediawiki-extensions-GoogleAnalyticsTopPages,26226411,51,0,0,0,0.0,0,0
1529,mediawiki-extensions-ArticleComments,wikimedia/mediawiki-extensions-ArticleComments,26226361,107,0,0,0,0.0,0,0
1530,mediawiki-extensions-WhosOnline,wikimedia/mediawiki-extensions-WhosOnline,25965630,105,0,0,0,0.0,0,0
1531,mediawiki-extensions-CollapsibleVector,wikimedia/mediawiki-extensions-CollapsibleVector,25938132,101,0,0,0,0.0,0,0
1532,mediawiki-services-restbase-deploy,wikimedia/mediawiki-services-restbase-deploy,25909105,4379,0,0,0,0.0,0,0
1533,mediawiki-services-restbase,wikimedia/mediawiki-services-restbase,25909069,156,0,0,0,0.0,0,0
1534,wikimedia-fundraising-dashboard,wikimedia/wikimedia-fundraising-dashboard,25909037,1,0,0,0,0.0,0,0
1535,analytics-ua-parser,wikimedia/analytics-ua-parser,25836858,5,0,0,0,0.0,0,0
1536,mediawiki-extensions-HitCounters,wikimedia/mediawiki-extensions-HitCounters,25700002,150,0,0,0,0.0,0,0
1537,mediawiki-extensions-OpenIDConnect,wikimedia/mediawiki-extensions-OpenIDConnect,25699934,51,0,0,0,0.0,0,0
1538,mediawiki-extensions-SimpleSAMLphp,wikimedia/mediawiki-extensions-SimpleSAMLphp,25699856,68,0,0,0,0.0,0,0
1539,mediawiki-extensions-PluggableAuth,wikimedia/mediawiki-extensions-PluggableAuth,25699795,66,0,0,0,0.0,0,0
1540,mediawiki-extensions-Farmer,wikimedia/mediawiki-extensions-Farmer,25681224,164,0,0,0,0.0,0,0
1541,mediawiki-extensions-ContributionsList,wikimedia/mediawiki-extensions-ContributionsList,25681169,65,0,0,0,0.0,0,0
1542,mediawiki-extensions-SemanticDependency,wikimedia/mediawiki-extensions-SemanticDependency,25681152,44,0,0,0,0.0,0,0
1543,mediawiki-extensions-VikiSemanticTitle,wikimedia/mediawiki-extensions-VikiSemanticTitle,25634275,38,0,0,0,0.0,0,0
1544,puppet-compiler,wikimedia/puppet-compiler,25587317,60,0,1,0,0.016666666666666666,0,0
1545,mediawiki-extensions-MsCatSelect,wikimedia/mediawiki-extensions-MsCatSelect,25587199,73,0,0,0,0.0,0,0
1546,analytics-data-warehouse,wikimedia/analytics-data-warehouse,25537231,16,0,0,0,0.0,0,0
1547,data-warehouse,wikimedia/data-warehouse,25489087,1,0,0,0,0.0,0,0
1548,operations-software-shinkengen,wikimedia/operations-software-shinkengen,25472389,10,0,0,0,0.0,0,0
1549,operations-debs-quickstack,wikimedia/operations-debs-quickstack,25456539,7,0,0,0,0.0,0,0
1550,operations-puppet-cassandra,wikimedia/operations-puppet-cassandra,25274369,8,0,2,0,0.25,0,1
1551,mediawiki-services-texvcjs,wikimedia/mediawiki-services-texvcjs,25175191,102,0,0,0,0.0,0,0
1552,mediawiki-extensions-HierarchyBuilder,wikimedia/mediawiki-extensions-HierarchyBuilder,25026554,70,0,0,0,0.0,0,0
1553,mediawiki-extensions-VIKI,wikimedia/mediawiki-extensions-VIKI,25026342,82,0,0,0,0.0,0,0
1554,analytics-wikihadoop,wikimedia/analytics-wikihadoop,25013092,36,0,0,0,0.0,0,0
1555,operations-debs-contenttranslation-apertium-pt-ca,wikimedia/operations-debs-contenttranslation-apertium-pt-ca,24939196,28,0,0,0,0.0,0,0
1556,operations-debs-contenttranslation-apertium-es-pt,wikimedia/operations-debs-contenttranslation-apertium-es-pt,24939182,43,0,0,0,0.0,0,0
1557,mediawiki-extensions-WikEdDiff,wikimedia/mediawiki-extensions-WikEdDiff,24935607,131,0,0,0,0.0,0,0
1558,mediawiki-extensions-EditSimilar,wikimedia/mediawiki-extensions-EditSimilar,24754836,89,0,0,0,0.0,0,0
1559,mediawiki-extensions-Challenge,wikimedia/mediawiki-extensions-Challenge,24754646,101,0,0,0,0.0,0,0
1560,mediawiki-extensions-SiteScout,wikimedia/mediawiki-extensions-SiteScout,24754577,3,0,0,0,0.0,0,0
1561,mediawiki-extensions-MiniInvite,wikimedia/mediawiki-extensions-MiniInvite,24754539,67,0,0,0,0.0,0,0
1562,mediawiki-extensions-FixedHeaderTable,wikimedia/mediawiki-extensions-FixedHeaderTable,24754475,47,0,0,0,0.0,0,0
1563,git-client-plugin,wikimedia/git-client-plugin,24696517,0,0,0,0,0.0,1,0
1564,operations-debs-contenttranslation-apertium-lex-tools,wikimedia/operations-debs-contenttranslation-apertium-lex-tools,24671729,89,0,0,0,0.0,0,0
1565,operations-debs-contenttranslation-apertium-en-ca,wikimedia/operations-debs-contenttranslation-apertium-en-ca,24601339,63,0,0,0,0.0,0,0
1566,operations-debs-contenttranslation-apertium-br-fr,wikimedia/operations-debs-contenttranslation-apertium-br-fr,24601336,1235,0,0,0,0.0,0,0
1567,operations-debs-contenttranslation-apertium-sv-da,wikimedia/operations-debs-contenttranslation-apertium-sv-da,24601331,2,0,0,0,0.0,0,0
1568,operations-debs-contenttranslation-apertium-fr-ca,wikimedia/operations-debs-contenttranslation-apertium-fr-ca,24601327,39,0,0,0,0.0,0,0
1569,operations-debs-contenttranslation-apertium-fr-es,wikimedia/operations-debs-contenttranslation-apertium-fr-es,24601316,62,0,0,0,0.0,0,0
1570,operations-debs-contenttranslation-apertium-en-es,wikimedia/operations-debs-contenttranslation-apertium-en-es,24601310,67,0,0,0,0.0,0,0
1571,operations-debs-contenttranslation-apertium-apy,wikimedia/operations-debs-contenttranslation-apertium-apy,24601143,89,0,0,0,0.0,0,0
1572,mediawiki-extensions-MobileDetect,wikimedia/mediawiki-extensions-MobileDetect,24565572,55,0,0,0,0.0,0,0
1573,operations-debs-contenttranslation-apertium-es-ca,wikimedia/operations-debs-contenttranslation-apertium-es-ca,24528174,41,0,0,0,0.0,0,0
1574,operations-debs-contenttranslation-apertium-api,wikimedia/operations-debs-contenttranslation-apertium-api,24528166,0,0,0,0,0.0,1,0
1575,operations-debs-contenttranslation-lttoolbox,wikimedia/operations-debs-contenttranslation-lttoolbox,24528028,172,0,0,0,0.0,0,0
1576,operations-debs-contenttranslation-apertium,wikimedia/operations-debs-contenttranslation-apertium,24528002,401,0,0,0,0.0,0,0
1577,operations-debs-contenttranslation-cg3,wikimedia/operations-debs-contenttranslation-cg3,24527991,12,0,0,0,0.0,0,0
1578,operations-debs-contenttranslation,wikimedia/operations-debs-contenttranslation,24527669,0,0,0,0,0.0,1,0
1579,mediawiki-services-citoid-deploy,wikimedia/mediawiki-services-citoid-deploy,24512277,6362,0,0,0,0.0,0,0
1580,search-extra,wikimedia/search-extra,24474053,174,0,0,0,0.0,0,0
1581,phabricator-extensions-Sprint,wikimedia/phabricator-extensions-Sprint,24453075,145,0,0,0,0.0,0,0
1582,preq,wikimedia/preq,24428138,9,0,0,0,0.0,0,0
1583,operations-debs-lttoolbox,wikimedia/operations-debs-lttoolbox,24336410,119,0,0,0,0.0,0,0
1584,mediawiki-extensions-DebugMode,wikimedia/mediawiki-extensions-DebugMode,24178619,58,0,0,0,0.0,0,0
1585,integration-config,wikimedia/integration-config,24098803,694,0,0,0,0.0,0,0
1586,wikimediablog-wordpresscom,wikimedia/wikimediablog-wordpresscom,24080875,95,0,0,0,0.0,0,0
1587,simplei18n,wikimedia/simplei18n,24063975,28,0,0,0,0.0,0,0
1588,mediawiki-extensions-OAuthAuthentication,wikimedia/mediawiki-extensions-OAuthAuthentication,24049542,97,0,0,0,0.0,0,0
1589,wikimedia-fundraising-crm-vendor,wikimedia/wikimedia-fundraising-crm-vendor,23951148,6129,0,0,0,0.0,0,0
1590,mediawiki-extensions-DetectLanguage,wikimedia/mediawiki-extensions-DetectLanguage,23950779,1,0,0,0,0.0,0,0
1591,wikimedia-fundraising-civicrm-buildkit-vendor-totten-git-scan,wikimedia/wikimedia-fundraising-civicrm-buildkit-vendor-totten-git-scan,23864316,1,0,0,0,0.0,0,0
1592,wikimedia-fundraising-civicrm-buildkit-vendor-totten-amp,wikimedia/wikimedia-fundraising-civicrm-buildkit-vendor-totten-amp,23842406,69,0,0,0,0.0,0,0
1593,wikimedia-fundraising-civicrm-buildkit-vendor-totten,wikimedia/wikimedia-fundraising-civicrm-buildkit-vendor-totten,23842255,0,0,0,0,0.0,1,0
1594,wikimedia-fundraising-civicrm-buildkit-vendor,wikimedia/wikimedia-fundraising-civicrm-buildkit-vendor,23842242,2,0,0,0,0.0,0,0
1595,revscoring,wikimedia/revscoring,23771350,378,0,0,0,0.0,0,0
1596,wikimedia-fundraising-civicrm-buildkit,wikimedia/wikimedia-fundraising-civicrm-buildkit,23730577,2,0,0,0,0.0,0,0
1597,mediawiki-extensions-XAnalytics,wikimedia/mediawiki-extensions-XAnalytics,23587406,54,0,0,0,0.0,0,0
1598,mediawiki-extensions-Tooltip,wikimedia/mediawiki-extensions-Tooltip,23568254,97,0,0,0,0.0,0,0
1599,mediawiki-skins-Metrolook,wikimedia/mediawiki-skins-Metrolook,23361719,223,0,0,0,0.0,0,0
1600,mediawiki-extensions-CodeMirror,wikimedia/mediawiki-extensions-CodeMirror,23117263,131,0,0,0,0.0,0,0
1601,mediawiki-skins-p2wiki,wikimedia/mediawiki-skins-p2wiki,23117131,38,0,0,0,0.0,0,0
1602,mediawiki-skins-Schulenburg,wikimedia/mediawiki-skins-Schulenburg,23117077,35,0,0,0,0.0,0,0
1603,mediawiki-extensions-SandboxLink,wikimedia/mediawiki-extensions-SandboxLink,23116870,115,0,0,0,0.0,0,0
1604,operations-debs-python-phabricator,wikimedia/operations-debs-python-phabricator,23079518,10,0,0,0,0.0,0,0
1605,labs-tools-coursestats,wikimedia/labs-tools-coursestats,22909236,1,0,0,0,0.0,0,0
1606,mediawiki-extensions-SacredText,wikimedia/mediawiki-extensions-SacredText,22908739,46,0,0,0,0.0,0,0
1607,mediawiki-extensions-Graph,wikimedia/mediawiki-extensions-Graph,22888290,209,0,0,0,0.0,0,0
1608,operations-software-swift-ring,wikimedia/operations-software-swift-ring,22873790,72,0,0,0,0.0,0,0
1609,pywikibot-bots-misc,wikimedia/pywikibot-bots-misc,22807306,1,0,0,0,0.0,0,0
1610,mediawiki-php,wikimedia/mediawiki-php,22807141,0,0,0,0,0.0,1,0
1611,unicodejs,wikimedia/unicodejs,22787357,45,0,0,0,0.0,0,0
1612,labs-tools-wikipedia-android-builds,wikimedia/labs-tools-wikipedia-android-builds,22754614,6,0,0,0,0.0,0,0
1613,Vector,wikimedia/Vector,22715514,797,0,0,0,0.0,0,0
1614,mediawiki-extensions-WikimediaBadges,wikimedia/mediawiki-extensions-WikimediaBadges,22679536,80,0,0,0,0.0,0,0
1615,analytics-dashiki,wikimedia/analytics-dashiki,22677415,172,0,0,0,0.0,0,0
1616,operations-debs-logstash-gelf,wikimedia/operations-debs-logstash-gelf,22601842,155,0,0,0,0.0,0,0
1617,mediawiki-extensions-PhpTagsSMW,wikimedia/mediawiki-extensions-PhpTagsSMW,22601115,53,0,0,0,0.0,0,0
1618,mediawiki-extensions-TwitterLogin,wikimedia/mediawiki-extensions-TwitterLogin,22600975,63,0,0,0,0.0,0,0
1619,wikimedia-fundraising-dash-src,wikimedia/wikimedia-fundraising-dash-src,22540606,0,0,0,0,0.0,1,0
1620,Assert,wikimedia/Assert,22393970,25,0,0,0,0.0,0,0
1621,mediawiki-extensions-MultimediaPlayer,wikimedia/mediawiki-extensions-MultimediaPlayer,22356244,53,0,0,0,0.0,0,0
1622,labs-tools-gblrenamemon,wikimedia/labs-tools-gblrenamemon,22356132,6,0,0,0,0.0,0,0
1623,mediawiki-vendor,wikimedia/mediawiki-vendor,22272197,5932,0,0,0,0.0,0,0
1624,mediawiki-extensions-ImageMetrics,wikimedia/mediawiki-extensions-ImageMetrics,22272144,1,0,0,0,0.0,0,0
1625,mediawiki-skins-Gamepress,wikimedia/mediawiki-skins-Gamepress,22272124,113,0,0,0,0.0,0,0
1626,mediawiki-skins-DuskToDawn,wikimedia/mediawiki-skins-DuskToDawn,22272106,79,0,0,0,0.0,0,0
1627,mediawiki-skins-Dusk,wikimedia/mediawiki-skins-Dusk,22272081,88,0,0,0,0.0,0,0
1628,mediawiki-skins-DeskMessMirrored,wikimedia/mediawiki-skins-DeskMessMirrored,22272062,99,0,0,0,0.0,0,0
1629,mediawiki-skins-Bouquet,wikimedia/mediawiki-skins-Bouquet,22272037,80,0,0,0,0.0,0,0
1630,mediawiki-extensions-NewsBox,wikimedia/mediawiki-extensions-NewsBox,22272011,21,0,0,0,0.0,0,0
1631,wikimedia-bots-jouncebot,wikimedia/wikimedia-bots-jouncebot,22236461,17,0,0,0,0.0,0,0
1632,pywikibot-bots-CommonsDelinker,wikimedia/pywikibot-bots-CommonsDelinker,22098596,15,0,0,0,0.0,0,0
1633,analytics-quarry-web,wikimedia/analytics-quarry-web,22082438,4,0,0,0,0.0,0,0
1634,mediawiki-extensions-CiteThisPage,wikimedia/mediawiki-extensions-CiteThisPage,22012207,398,0,0,0,0.0,0,0
1635,operations-debs-kafka,wikimedia/operations-debs-kafka,21955685,931,0,0,0,0.0,0,0
1636,labs-tools-extdist,wikimedia/labs-tools-extdist,21926009,8,0,0,0,0.0,0,0
1637,mediawiki-extensions-Screenplay,wikimedia/mediawiki-extensions-Screenplay,21869732,53,0,0,0,0.0,0,0
1638,mediawiki-extensions-StaffEdits,wikimedia/mediawiki-extensions-StaffEdits,21869650,14,0,0,0,0.0,0,0
1639,phabricator-tools,wikimedia/phabricator-tools,21749440,54,0,0,0,0.0,0,0
1640,mediawiki-extensions-Wikidata.org,wikimedia/mediawiki-extensions-Wikidata.org,21731816,127,0,0,0,0.0,0,0
1641,analytics-zero-sms,wikimedia/analytics-zero-sms,21610556,22,0,0,0,0.0,0,0
1642,phabricator-extensions-BurnDownCharts,wikimedia/phabricator-extensions-BurnDownCharts,21515495,1,0,0,0,0.0,0,0
1643,phabricator-extensions,wikimedia/phabricator-extensions,21515487,48,0,0,0,0.0,0,0
1644,mediawiki-services-mathjax-node,wikimedia/mediawiki-services-mathjax-node,21348579,0,0,0,0,0.0,1,0
1645,mediawiki-extensions-SwiftMailer,wikimedia/mediawiki-extensions-SwiftMailer,21346975,40,0,0,0,0.0,0,0
1646,mediawiki-services-mathjax,wikimedia/mediawiki-services-mathjax,21291553,0,0,0,0,0.0,1,0
1647,operations-debs-php-mailparse,wikimedia/operations-debs-php-mailparse,21291024,49,0,0,0,0.0,0,0
1648,routeswitch,wikimedia/routeswitch,21255501,10,0,0,0,0.0,0,0
1649,mediawiki-extensions-GoogleLogin,wikimedia/mediawiki-extensions-GoogleLogin,21235235,170,0,0,0,0.0,0,0
1650,mediawiki-extensions-AddMessages,wikimedia/mediawiki-extensions-AddMessages,21193357,85,0,0,0,0.0,0,0
1651,mediawiki-extensions-MixedNamespaceSearchSuggestions,wikimedia/mediawiki-extensions-MixedNamespaceSearchSuggestions,21132254,43,0,0,0,0.0,0,0
1652,mediawiki-extensions-FundraisingTranslateWorkflow,wikimedia/mediawiki-extensions-FundraisingTranslateWorkflow,21032401,48,0,0,0,0.0,0,0
1653,mediawiki-services-jobrunner,wikimedia/mediawiki-services-jobrunner,20981338,12,0,0,0,0.0,0,0
1654,citoid,wikimedia/citoid,20956718,99,0,0,0,0.0,0,0
1655,mediawiki-extensions-Citoid,wikimedia/mediawiki-extensions-Citoid,20956495,246,0,0,0,0.0,0,0
1656,mediawiki-extensions-SemanticDummyEditor,wikimedia/mediawiki-extensions-SemanticDummyEditor,20956251,1,0,0,0,0.0,0,0
1657,mediawiki-extensions-BounceHandler,wikimedia/mediawiki-extensions-BounceHandler,20865508,138,0,0,0,0.0,0,0
1658,mediawiki-services-cxserver-deploy,wikimedia/mediawiki-services-cxserver-deploy,20764814,7606,0,0,0,0.0,0,0
1659,winter-snowflakes,wikimedia/winter-snowflakes,20745123,20,0,0,0,0.0,0,0
1660,phabricator-test,wikimedia/phabricator-test,20696656,2,0,0,0,0.0,0,0
1661,mediawiki-extensions-UserGroups,wikimedia/mediawiki-extensions-UserGroups,20650207,93,0,0,0,0.0,0,0
1662,php-cssjanus,wikimedia/php-cssjanus,20635268,19,0,0,0,0.0,0,0
1663,wikimedia-fundraising-LoveMap,wikimedia/wikimedia-fundraising-LoveMap,20497016,1,0,0,0,0.0,0,0
1664,mediawiki-skins-Nostalgia,wikimedia/mediawiki-skins-Nostalgia,20435188,359,0,0,0,0.0,0,0
1665,labs-tools-wikicaptcha,wikimedia/labs-tools-wikicaptcha,20434672,20,0,0,0,0.0,0,0
1666,mediawiki-extensions-NamespaceHTML,wikimedia/mediawiki-extensions-NamespaceHTML,20434577,46,0,0,0,0.0,0,0
1667,mediawiki-core-vendor,wikimedia/mediawiki-core-vendor,20338957,3,0,0,0,0.0,0,0
1668,mediawiki-skins-Example,wikimedia/mediawiki-skins-Example,20326534,31,0,0,0,0.0,0,0
1669,articlequality,wikimedia/articlequality,20297181,127,0,0,0,0.0,0,0
1670,wikimedia-fundraising-crm-modules-dedupe_review,wikimedia/wikimedia-fundraising-crm-modules-dedupe_review,20238485,1,0,0,0,0.0,0,0
1671,wikimedia-fundraising-crm-modules,wikimedia/wikimedia-fundraising-crm-modules,20238470,0,0,0,0,0.0,1,0
1672,wikimedia-TransparencyReport,wikimedia/wikimedia-TransparencyReport,20238426,815,0,0,0,0.0,0,0
1673,operations-debs-memkeys,wikimedia/operations-debs-memkeys,20024788,69,0,0,0,0.0,0,0
1674,mediawiki-extensions-GlobalUserPage,wikimedia/mediawiki-extensions-GlobalUserPage,19864366,112,0,0,0,0.0,0,0
1675,phabricator,wikimedia/phabricator,19792925,9076,0,0,0,0.0,0,0
1676,operations-software-grafana,wikimedia/operations-software-grafana,19787338,468,0,0,0,0.0,0,0
1677,analytics-refinery-source,wikimedia/analytics-refinery-source,19785366,368,0,0,0,0.0,0,0
1678,analytics-refinery,wikimedia/analytics-refinery,19785334,784,0,0,0,0.0,0,0
1679,mediawiki-extensions-SimpleChanges,wikimedia/mediawiki-extensions-SimpleChanges,19774153,60,0,0,0,0.0,0,0
1680,phabricator-libphutil,wikimedia/phabricator-libphutil,19758178,615,0,0,0,0.0,0,0
1681,arcanist,wikimedia/arcanist,19758165,939,0,0,0,0.0,0,0
1682,pywikibot-bots-catbot,wikimedia/pywikibot-bots-catbot,19641575,1,0,0,0,0.0,0,0
1683,labs-tools-multichill,wikimedia/labs-tools-multichill,19641191,121,0,0,0,0.0,0,0
1684,labs-tools-heritage,wikimedia/labs-tools-heritage,19640752,570,0,0,0,0.0,0,0
1685,pywikibot-wiktionary,wikimedia/pywikibot-wiktionary,19640666,14,0,0,0,0.0,0,0
1686,labs-tools-maintgraph,wikimedia/labs-tools-maintgraph,19640450,36,0,0,0,0.0,0,0
1687,mediawiki-extensions-SiteSettings,wikimedia/mediawiki-extensions-SiteSettings,19640330,98,0,0,0,0.0,0,0
1688,htmldumper,wikimedia/htmldumper,19639327,11,0,0,0,0.0,0,0
1689,mediawiki-services-rcstream,wikimedia/mediawiki-services-rcstream,19613229,7,0,0,0,0.0,0,0
1690,mediawiki-extensions-ExtraLanguageLink,wikimedia/mediawiki-extensions-ExtraLanguageLink,19405215,75,0,0,0,0.0,0,0
1691,operations-debs-python-diamond,wikimedia/operations-debs-python-diamond,19384249,591,0,0,0,0.0,0,0
1692,operations-puppet-mariadb,wikimedia/operations-puppet-mariadb,19378677,26,0,12,0,0.46153846153846156,0,1
1693,operations-puppet-nginx,wikimedia/operations-puppet-nginx,19377256,1,0,0,0,0.0,0,0
1694,mediawiki-extensions-MolHandler,wikimedia/mediawiki-extensions-MolHandler,19232632,50,0,0,0,0.0,0,0
1695,mediawiki-extensions-AmazonLookup,wikimedia/mediawiki-extensions-AmazonLookup,19232533,1,0,0,0,0.0,0,0
1696,citolytics,wikimedia/citolytics,19176518,275,0,0,0,0.0,0,0
1697,search-repository-swift,wikimedia/search-repository-swift,19152001,17,0,0,0,0.0,0,0
1698,labs-tools-bub,wikimedia/labs-tools-bub,19104767,1,0,0,0,0.0,0,0
1699,wikimedia-fundraising-dash-node_modules,wikimedia/wikimedia-fundraising-dash-node_modules,19104708,747,0,0,0,0.0,0,0
1700,wikimedia-fundraising-dash,wikimedia/wikimedia-fundraising-dash,19103754,143,0,0,0,0.0,0,0
1701,analytics-multimedia-config,wikimedia/analytics-multimedia-config,19103615,41,0,0,0,0.0,0,0
1702,labs-tools-pywikibugs,wikimedia/labs-tools-pywikibugs,19028715,14,0,0,0,0.0,0,0
1703,mediawiki-skins-BlueSky,wikimedia/mediawiki-skins-BlueSky,19024560,146,0,0,0,0.0,0,0
1704,restbase,wikimedia/restbase,19002414,156,0,0,0,0.0,0,0
1705,wikimedia-fundraising-slander,wikimedia/wikimedia-fundraising-slander,18779924,14,0,0,0,0.0,0,0
1706,mediawiki-extensions-Petition,wikimedia/mediawiki-extensions-Petition,18779829,82,0,0,0,0.0,0,0
1707,mediawiki-extensions-PubSubHubbubSubscriber,wikimedia/mediawiki-extensions-PubSubHubbubSubscriber,18779647,1,0,0,0,0.0,0,0
1708,operations-debs-python-statsd,wikimedia/operations-debs-python-statsd,18636827,9,0,0,0,0.0,0,0
1709,python-diamond,wikimedia/python-diamond,18636751,0,0,0,0,0.0,1,0
